0,9
20,10
0,10
44,11
-1,11
-1,11
20,11
26,12
64,12
-22,12
26,12
3,12
0,12
16,13
-18,13
19,13
18,13
14,13
48,14
48,14
12,14
1,14
11,15
48,15
21,15
14,15
39,16
30,16
45,17
12,17
7,17
31,20
108982,81
-126494,82
-184505,82
190438,82
-387138,83
-257880,83
178221,83
246827,83
13432,83
387917,83
347869,83
431599,83
-480678,84
-39392,84
-417603,84
-278854,84
-464139,84
-108766,84
-100664,84
-314057,84
89352,84
3880,84
47282,84
-6638,84
90699,84
184317,84
143144,84
-25384,84
250681,84
236181,84
14988,84
16416,84
19683,84
236397,84
277678,84
68262,84
36992,84
15768,84
69046,84
10608,84
68262,84
102977,84
-23573,84
113032,84
77423,84
148848,84
230049,84
107762,84
-6638,84
89480,84
109092,84
321355,84
168242,84
387852,84
380047,84
372993,84
478187,84
511920,84
522668,84
-441534,85
-437515,85
-432192,85
-414992,85
-414468,85
-412004,85
-411831,85
-411572,85
-409984,85
-409726,85
-409379,85
-408778,85
-408259,85
-404383,85
-403411,85
-403063,85
-402803,85
-400395,85
-399421,85
-399161,85
-398643,85
-398385,85
-394973,85
-388498,85
-387540,85
-383164,85
-382734,85
-359268,85
-358831,85
-358398,85
-357430,85
-356462,85
-356290,85
-354889,85
-354280,85
-353588,85
-352167,85
-286473,85
-284372,85
-282193,85
-280695,85
-279473,85
-278249,85
-255810,85
-255203,85
-253159,85
-252986,85
-250088,85
-249177,85
-248566,85
-247962,85
-247269,85
-247184,85
-246836,85
-246226,85
-245968,85
-245883,85
-245186,85
-239249,85
-239164,85
-238992,85
-235657,85
-234693,85
-230485,85
-228077,85
-220009,85
-183946,85
-183069,85
-182724,85
-181682,85
-181510,85
-180737,85
-180565,85
-172343,85
-170855,85
-170159,85
-168159,85
-165364,85
-164749,85
-158501,85
-152517,85
-152171,85
-152086,85
-151913,85
-151482,85
-151223,85
-150705,85
-149388,85
-149217,85
-149044,85
-148959,85
-148523,85
-132337,85
-131020,85
-130589,85
-129899,85
-129553,85
-129468,85
-127358,85
-126926,85
-126665,85
-125543,85
-123353,85
-123007,85
-122661,85
-122231,85
-121455,85
-121196,85
-120674,85
-120500,85
-120064,85
-116438,85
-115570,85
-115052,85
-114084,85
-105025,85
-102921,85
-102311,85
-97397,85
-97225,85
-95729,85
-95029,85
-94077,85
-86595,85
-86337,85
-85543,85
-85285,85
-85027,85
-84855,85
-84510,85
-83989,85
-83637,85
-83465,85
-82849,85
-81541,85
-68112,85
-67941,85
-65845,85
-60116,85
-59420,85
-59064,85
-57480,85
-54408,85
-53279,85
-48984,85
-48029,85
-47597,85
-47424,85
-46285,85
-45152,85
-44369,85
-43589,85
-43504,85
-43238,85
-490014,85
-478939,85
-478163,85
-475800,85
-474843,85
-474495,85
-474147,85
-473533,85
-472133,85
-470917,85
-469077,85
-468377,85
-466192,85
-466021,85
-462339,85
-461991,85
-460862,85
-457337,85
-455231,85
-442428,85
-442083,85
-441308,85
-438867,85
-438691,85
-436508,85
-412565,85
-410999,85
-408710,85
-402245,85
-400395,85
-398539,85
-397669,85
-395499,85
-394979,85
-394283,85
-389379,85
-376516,85
-374686,85
-374514,85
-373822,85
-372318,85
-372058,85
-371538,85
-370850,85
-365374,85
-364682,85
-351159,85
-350897,85
-350637,85
-349333,85
-347845,85
-344705,85
-344533,85
-342494,85
-342231,85
-337213,85
-336867,85
-336085,85
-335481,85
-313084,85
-312300,85
-307310,85
-304715,85
-303115,85
-294834,85
-294661,85
-293086,85
-292392,85
-291658,85
-289523,85
-289352,85
-288656,85
-288313,85
-288228,85
-287453,85
-285354,85
-284748,85
-284047,85
-283346,85
-280205,85
-278555,85
-265927,85
-264147,85
-237630,85
-236162,85
-235896,85
-234501,85
-234157,85
-233635,85
-231985,85
-229255,85
-229083,85
-228651,85
-228477,85
-227345,85
-226737,85
-224177,85
-223917,85
-220228,85
-219161,85
-213061,85
-211569,85
-206980,85
-206285,85
-205852,85
-204457,85
-204284,85
-193328,85
-190172,85
-175130,85
-174697,85
-154651,85
-148323,85
-147974,85
-147543,85
-144040,85
-142905,85
-142733,85
-141256,85
-126260,85
-124334,85
-124077,85
-123384,85
-122944,85
-120947,85
-119264,85
-117232,85
-115144,85
-112308,85
-105573,85
-88141,85
-86923,85
-85689,85
-85343,85
-82697,85
-82525,85
-82171,85
-81725,85
-72605,85
-39108,85
-36672,85
-34032,85
-33238,85
-480091,85
-476201,85
-476028,85
-475339,85
-475167,85
-474899,85
-474291,85
-472881,85
-462670,85
-460832,85
-459964,85
-458307,85
-441534,85
-440063,85
-438052,85
-429504,85
-405345,85
-404383,85
-403411,85
-400665,85
-399969,85
-399621,85
-399275,85
-398663,85
-386968,85
-385920,85
-385748,85
-385397,85
-384338,85
-382939,85
-382854,85
-382334,85
-380926,85
-350908,85
-349333,85
-345218,85
-344264,85
-333787,85
-326898,85
-324888,85
-324628,85
-321546,85
-320764,85
-318662,85
-318058,85
-316132,85
-312650,85
-309372,85
-306306,85
-306134,85
-304550,85
-302774,85
-300235,85
-300062,85
-299285,85
-298582,85
-296734,85
-285984,85
-283338,85
-280715,85
-275255,85
-265927,85
-265137,85
-262329,85
-259159,85
-258455,85
-257405,85
-255007,85
-254299,85
-254127,85
-253083,85
-252299,85
-251955,85
-251783,85
-251610,85
-251438,85
-249064,85
-248458,85
-248115,85
-247421,85
-247336,85
-247078,85
-245504,85
-239092,85
-238312,85
-235341,85
-235165,85
-234994,85
-225561,85
-224245,85
-221713,85
-209140,85
-208176,85
-204938,85
-203809,85
-203550,85
-202683,85
-201633,85
-200487,85
-198657,85
-183092,85
-182834,85
-181009,85
-155089,85
-126454,85
-126281,85
-125764,85
-124442,85
-123051,85
-122793,85
-122621,85
-121661,85
-119920,85
-108982,85
-106706,85
-105654,85
-105394,85
-103731,85
-102683,85
-94941,85
-64556,85
-63500,85
-63154,85
-48085,85
-47038,85
-46344,85
-45909,85
-44422,85
-43725,85
-42766,85
-41730,85
-40774,85
-40689,85
-40430,85
-40085,85
-39130,85
-39045,85
-38341,85
-37990,85
-36672,85
-34032,85
-33330,85
-491358,85
-491185,85
-478359,85
-476956,85
-476439,85
-476179,85
-474335,85
-473289,85
-473117,85
-464445,85
-462504,85
-462331,85
-460852,85
-459186,85
-459101,85
-458929,85
-457063,85
-454953,85
-445620,85
-442552,85
-442380,85
-441420,85
-441334,85
-441162,85
-440812,85
-440555,85
-436083,85
-434596,85
-397985,85
-397813,85
-396509,85
-396077,85
-394585,85
-388498,85
-388062,85
-374394,85
-372898,85
-372114,85
-370704,85
-347560,85
-345077,85
-343597,85
-339229,85
-336861,85
-322584,85
-322324,85
-319168,85
-318560,85
-318388,85
-317432,85
-312058,85
-311368,85
-309714,85
-306470,85
-288369,85
-277001,85
-276827,85
-276656,85
-276571,85
-275433,85
-274918,85
-274052,85
-273792,85
-268605,85
-267111,85
-263639,85
-263197,85
-262329,85
-262069,85
-258617,85
-257399,85
-255103,85
-254322,85
-251486,85
-219151,85
-212457,85
-202499,85
-201542,85
-198926,85
-193204,85
-188708,85
-187398,85
-185093,85
-174986,85
-170668,85
-167261,85
-165343,85
-164646,85
-164115,85
-161844,85
-158502,85
-158331,85
-158073,85
-137549,85
-137116,85
-132603,85
-132431,85
-131037,85
-130165,85
-129994,85
-126814,85
-125859,85
-124125,85
-122644,85
-121143,85
-120100,85
-119408,85
-104049,85
-95363,85
-95013,85
-94669,85
-72543,85
-71938,85
-71853,85
-48897,85
-48281,85
-48109,85
-46809,85
-46013,85
-44357,85
-43656,85
-42617,85
-42358,85
-40246,85
-39297,85
-38861,85
-38689,85
-37990,85
-37034,85
-36512,85
-35016,85
-34234,85
-33272,85
-488505,85
-485705,85
-482009,85
-481923,85
-471408,85
-470362,85
-468717,85
-467577,85
-465489,85
-465317,85
-464445,85
-463577,85
-443223,85
-442183,85
-441838,85
-440193,85
-434866,85
-423948,85
-423605,85
-423346,85
-421014,85
-420670,85
-420498,85
-420327,85
-420154,85
-419638,85
-417432,85
-412504,85
-412244,85
-411896,85
-410660,85
-410400,85
-409966,85
-409446,85
-384338,85
-381794,85
-381446,85
-368048,85
-366426,85
-366168,85
-339162,85
-339077,85
-338541,85
-337661,85
-336447,85
-336187,85
-335841,85
-313084,85
-312124,85
-311608,85
-309080,85
-306283,85
-303534,85
-300210,85
-299248,85
-295278,85
-294490,85
-294230,85
-286694,85
-284502,85
-283982,85
-283638,85
-283292,85
-283207,85
-283031,85
-281983,85
-281725,85
-280941,85
-267257,85
-261850,85
-258150,85
-256399,85
-255263,85
-255178,85
-254650,85
-254293,85
-250088,85
-236212,85
-235953,85
-235781,85
-234998,85
-233413,85
-233150,85
-232890,85
-231045,85
-230873,85
-230405,85
-203125,85
-188580,85
-187978,85
-180663,85
-180492,85
-172465,85
-170464,85
-170379,85
-167644,85
-167472,85
-167300,85
-163076,85
-158782,85
-155469,85
-155210,85
-153733,85
-150273,85
-149400,85
-148527,85
-147743,85
-142253,85
-121149,85
-101289,85
-74734,85
-71977,85
-69342,85
-68098,85
-63872,85
-62112,85
-61496,85
-60888,85
-48862,85
-479657,85
-478439,85
-471205,85
-470857,85
-466765,85
-463710,85
-459617,85
-454652,85
-446671,85
-446240,85
-414468,85
-412627,85
-412108,85
-411588,85
-411416,85
-410889,85
-410804,85
-409420,85
-408638,85
-407759,85
-383900,85
-379858,85
-369022,85
-368322,85
-367974,85
-366490,85
-364196,85
-363418,85
-363074,85
-343099,85
-321670,85
-321236,85
-320716,85
-319750,85
-319226,85
-314271,85
-302587,85
-294454,85
-285000,85
-283869,85
-283174,85
-280715,85
-279231,85
-279060,85
-277241,85
-275407,85
-228077,85
-224063,85
-221853,85
-221589,85
-221325,85
-203483,85
-173349,85
-172126,85
-170735,85
-167597,85
-166987,85
-165057,85
-164709,85
-147346,85
-146733,85
-116334,85
-113360,85
-112130,85
-108334,85
-104651,85
-86907,85
-86733,85
-86561,85
-85765,85
-85409,85
-81725,85
-81018,85
-63100,85
-62840,85
-62404,85
-61604,85
-59029,85
-58858,85
-58772,85
-58068,85
-57720,85
-57548,85
-56328,85
-53585,85
-51845,85
-51672,85
-51413,85
-49945,85
-46421,85
-45633,85
-44492,85
-43529,85
-41946,85
-41861,85
-488505,85
-483568,85
-482700,85
-481910,85
-480855,85
-479711,85
-475174,85
-472897,85
-472201,85
-466778,85
-461140,85
-459924,85
-459229,85
-458969,85
-457213,85
-455199,85
-455027,85
-454591,85
-414842,85
-414585,85
-414413,85
-413096,85
-412056,85
-411179,85
-410392,85
-410046,85
-409694,85
-409436,85
-408474,85
-397791,85
-397361,85
-396405,85
-395011,85
-388435,85
-387373,85
-375626,85
-375014,85
-364189,85
-313178,85
-305130,85
-291998,85
-291560,85
-289346,85
-283982,85
-283638,85
-281983,85
-281725,85
-280495,85
-234980,85
-190986,85
-167457,85
-155240,85
-154981,85
-154547,85
-154195,85
-149555,85
-149207,85
-148323,85
-146393,85
-146221,85
-142273,85
-140356,85
-140092,85
-138344,85
-115554,85
-115294,85
-106113,85
-104433,85
-66238,85
-64358,85
-63492,85
-62872,85
-60920,85
-60576,85
-60232,85
-59000,85
-54852,85
-54420,85
-53896,85
-53549,85
-53377,85
-52144,85
-50652,85
-37140,85
-492834,85
-485957,85
-470309,85
-469185,85
-469009,85
-468837,85
-468225,85
-465177,85
-464657,85
-464045,85
-463873,85
-463615,85
-443460,85
-442238,85
-438052,85
-434549,85
-423828,85
-420690,85
-420081,85
-417530,85
-417012,85
-396123,85
-395261,85
-389553,85
-367687,85
-366522,85
-366088,85
-357490,85
-355198,85
-352485,85
-350003,85
-348431,85
-345981,85
-343597,85
-343166,85
-342817,85
-325254,85
-325082,85
-324392,85
-323612,85
-323092,85
-322220,85
-321692,85
-320644,85
-319768,85
-318624,85
-317930,85
-316960,85
-316698,85
-316524,85
-316352,85
-315836,85
-315396,85
-314690,85
-314518,85
-311796,85
-311350,85
-309074,85
-307146,85
-300986,85
-300718,85
-300286,85
-300114,85
-298882,85
-298624,85
-296316,85
-283763,85
-280705,85
-279225,85
-274943,85
-266987,85
-262022,85
-258351,85
-248970,85
-248625,85
-248095,85
-246524,85
-245920,85
-245575,85
-245052,85
-239773,85
-239601,85
-239344,85
-235657,85
-227405,85
-226013,85
-225747,85
-225047,85
-224697,85
-220844,85
-213312,85
-201527,85
-198696,85
-198525,85
-198008,85
-197835,85
